Time	eventName	event	eventArrivingTime	waitingTime
3366.755709614975	westMovingCar_317	1	3331.794847737485	34.96086187749006
3370.7067558018493	westMovingCar_318	1	3334.341792718801	36.364963083048224
3374.1259511110306	westMovingCar_319	1	3341.077905251899	33.048045859131435
3377.7691702734683	westMovingCar_320	1	3341.4455271027573	36.323643170710966
3382.195517758978	westMovingCar_321	1	3353.508988722304	28.686529036674074
3385.868522381042	westMovingCar_322	1	3362.604271469674	23.26425091136798
3389.583175589792	westMovingCar_323	1	3373.4350225881085	16.148153001683568
3393.524086514254	westMovingCar_324	1	3383.2484663506	10.275620163653912
3397.2749065419553	westMovingCar_325	1	3384.939905578964	12.335000962991217
3401.4347249324105	westMovingCar_326	1	3386.418666200561	15.016058731849625
3404.970907920068	westMovingCar_327	1	3387.8978349790536	17.07307294101429
3408.7142597415627	westMovingCar_328	1	3390.715155714342	17.99910402722071
3532.753130797774	westMovingCar_329	1	3424.6046881760894	108.14844262168435
3536.5290521246757	westMovingCar_330	1	3444.275974061961	92.25307806271485
3540.239692615813	westMovingCar_331	1	3446.5957631698834	93.64392944592964
3544.023060067452	westMovingCar_332	1	3466.3873487432825	77.63571132416973
3548.44192006193	westMovingCar_333	1	3468.5432144380616	79.89870562386841
3552.160262777422	westMovingCar_334	1	3480.0814536100247	72.07880916739714
3555.6870802310036	westMovingCar_335	1	3491.5385605443043	64.14851968669927
3559.184178906792	westMovingCar_336	1	3522.082021945264	37.10215696152818
3563.1194782557745	westMovingCar_337	1	3541.221671662936	21.897806592838606
3566.788450833814	westMovingCar_338	1	3548.7830682123563	18.005382621457557
3571.1236167864854	westMovingCar_339	1	3550.8072422162263	20.316374570259086
3575.294085910863	westMovingCar_340	1	3567.243919584662	8.050166326201179
3580.016830911201	westMovingCar_341	1	3568.5338482513484	11.482982659852496
3704.891664417779	westMovingCar_342	1	3580.7935796191077	124.09808479867115
3709.0265337195415	westMovingCar_343	1	3581.5288624876257	127.49767123191577
3712.2051219853433	westMovingCar_344	1	3594.014064638895	118.19105734644836
3715.3465119764246	westMovingCar_345	1	3609.2720822284887	106.07442974793594
3719.3050618148095	westMovingCar_346	1	3612.7201888199897	106.58487299481976
3723.583909168308	westMovingCar_347	1	3615.098176269888	108.48573289841988
3726.8454875477896	westMovingCar_348	1	3626.212063368991	100.63342417879858
3730.605204430965	westMovingCar_349	1	3628.041102046309	102.56410238465605
3734.8031744717955	westMovingCar_350	1	3647.136812353765	87.66636211803052
3738.649165479317	westMovingCar_351	1	3652.9082271255247	85.74093835379244
3742.49028309191	westMovingCar_352	1	3657.297089357993	85.19319373391681
3746.4524533114027	westMovingCar_353	1	3662.3900708832084	84.06238242819427
3750.082204131052	westMovingCar_354	1	3664.5029322719415	85.57927185911058
3754.9051875982595	westMovingCar_355	1	3676.2205703308796	78.68461726737996
3758.5980136744033	westMovingCar_356	1	3681.8074974954243	76.79051617897903
3762.6580609531393	westMovingCar_357	1	3684.5504734994256	78.10758745371368
3766.1380531614022	westMovingCar_358	1	3708.528026015322	57.61002714608003
3770.6924450585516	westMovingCar_359	1	3713.941413671824	56.75103138672739
3774.831556948921	westMovingCar_360	1	3732.2993127558907	42.53224419303024
3779.1844457741213	westMovingCar_361	1	3735.566408173121	43.618037601000196
3782.97692255878	westMovingCar_362	1	3739.901553991863	43.075368566917405
3786.330828280951	westMovingCar_363	1	3764.8772800831284	21.453548197822784
3790.0058176828948	westMovingCar_364	1	3772.9632169474826	17.04260073541218
3793.5752308035107	westMovingCar_365	1	3783.458269511857	10.116961291653752
3798.242237864732	westMovingCar_366	1	3783.653528647544	14.588709217187898
3923.258084369431	westMovingCar_367	1	3798.835718840813	124.42236552861777
3927.4131140592435	westMovingCar_368	1	3799.993823515409	127.41929054383445
3930.6099886006423	westMovingCar_369	1	3819.3536970427895	111.25629155785282
