Time	eventName	event
7180.18873405885	westMovingCar_725	1
7196.460773435899	westMovingCar_726	1
7203.490976512674	westMovingCar_727	1
7206.851903534966	westMovingCar_728	1
7216.528950933119	westMovingCar_729	1
7238.00697410082	westMovingCar_730	1
7241.591088031882	westMovingCar_731	1
7242.779577222207	westMovingCar_732	1
7243.703510859398	westMovingCar_733	1
7245.796831227401	westMovingCar_734	1
7257.088207576647	westMovingCar_735	1
7277.533823692924	westMovingCar_736	1
7295.748073876965	westMovingCar_737	1
7318.615018384083	westMovingCar_738	1
7329.87758832079	westMovingCar_739	1
7351.561561629565	westMovingCar_740	1
7355.119471192148	westMovingCar_741	1
7364.103193250122	westMovingCar_742	1
7364.544692403292	westMovingCar_743	1
7364.751195201144	westMovingCar_744	1
7380.630451314742	westMovingCar_745	1
7391.369392489137	westMovingCar_746	1
7393.649563112124	westMovingCar_747	1
7402.547304525579	westMovingCar_748	1
7403.787251139392	westMovingCar_749	1
7416.766899196201	westMovingCar_750	1
7422.5270626596	westMovingCar_751	1
7429.6835503312	westMovingCar_752	1
7432.197128158091	westMovingCar_753	1
7436.983180867729	westMovingCar_754	1
7446.368909481377	westMovingCar_755	1
7460.431367914979	westMovingCar_756	1
7471.855732962428	westMovingCar_757	1
7475.396916243921	westMovingCar_758	1
7478.684829130916	westMovingCar_759	1
7486.962237438933	westMovingCar_760	1
7501.9208729396605	westMovingCar_761	1
7513.916519398917	westMovingCar_762	1
7572.7948658396845	westMovingCar_763	1
7581.839075137834	westMovingCar_764	1
7589.154502360938	westMovingCar_765	1
7592.895076526	westMovingCar_766	1
7618.917271532361	westMovingCar_767	1
7619.027425622064	westMovingCar_768	1
7619.878200748576	westMovingCar_769	1
7622.553573319407	westMovingCar_770	1
7648.1393202662985	westMovingCar_771	1
7657.210234080033	westMovingCar_772	1
7662.302300280828	westMovingCar_773	1
7680.537683745391	westMovingCar_774	1
7686.659078119033	westMovingCar_775	1
7691.104012248137	westMovingCar_776	1
7714.6334017939325	westMovingCar_777	1
7720.733068804362	westMovingCar_778	1
7730.874097279497	westMovingCar_779	1
7738.636922669246	westMovingCar_780	1
7746.437805025868	westMovingCar_781	1
7764.2290765050575	westMovingCar_782	1
7783.302784126907	westMovingCar_783	1
7796.941614554838	westMovingCar_784	1
7800.9931854487695	westMovingCar_785	1
7804.45062723597	westMovingCar_786	1
7808.640125910194	westMovingCar_787	1
7828.021885001685	westMovingCar_788	1
7853.934295283215	westMovingCar_789	1
7858.065945362366	westMovingCar_790	1
7860.282378705458	westMovingCar_791	1
7869.261932089539	westMovingCar_792	1
7877.993668522056	westMovingCar_793	1
7890.424250026183	westMovingCar_794	1
7939.865920076535	westMovingCar_795	1
7971.887726130438	westMovingCar_796	1
7973.961499680059	westMovingCar_797	1
7976.157383153251	westMovingCar_798	1
7981.651310396192	westMovingCar_799	1
7988.300743200289	westMovingCar_800	1
8004.599951687133	westMovingCar_801	1
8007.359791534889	westMovingCar_802	1
