1966.0866849468107	20
1966.0866849468107	0
1970.1359619242353	0
1970.1359619242353	20
1986.1331419130925	20
1986.1331419130925	0
2003.0352990497056	0
2003.0352990497056	20
2027.1847552630152	20
2027.1847552630152	0
2037.575605296086	0
2037.575605296086	20
2069.585424420181	20
2069.585424420181	0
2077.475177312999	0
2077.475177312999	20
2103.278576235071	20
2103.278576235071	0
2117.1062284906675	0
2117.1062284906675	20
2144.485709884169	20
2144.485709884169	0
2148.483157462759	0
2148.483157462759	20
2163.6989984354977	20
2163.6989984354977	0
2172.196442527736	0
2172.196442527736	20
2209.553021527522	20
2209.553021527522	0
2231.3954546348054	0
2231.3954546348054	20
2273.371144785513	20
2273.371144785513	0
2298.484593422716	0
2298.484593422716	20
2330.5329286291612	20
2330.5329286291612	0
2384.601439125296	0
2384.601439125296	20
2425.269159976759	20
2425.269159976759	0
2459.379954908486	0
2459.379954908486	20
2499.1275142332775	20
2499.1275142332775	0
2532.582791513839	0
2532.582791513839	20
2565.706844268767	20
2565.706844268767	0
2577.832053753803	0
2577.832053753803	20
2581.927092192897	20
2581.927092192897	0
2598.3254161965815	0
2598.3254161965815	20
2612.859904968953	20
2612.859904968953	0
2621.86648725614	0
2621.86648725614	20
2638.773739174776	20
2638.773739174776	0
2646.6603623024607	0
2646.6603623024607	20
2653.831416754526	20
2653.831416754526	0
2663.351973042421	0
2663.351973042421	20
2674.1225611101004	20
2674.1225611101004	0
2684.199527985587	0
2684.199527985587	20
2693.3687257140386	20
2693.3687257140386	0
2709.878847394371	0
2709.878847394371	20
2732.6105493869254	20
2732.6105493869254	0
2735.6262890680136	0
2735.6262890680136	20
2753.1848655977547	20
2753.1848655977547	0
2783.9683881031306	0
2783.9683881031306	20
2791.904259754329	20
2791.904259754329	0
2817.244397402308	0
2817.244397402308	20
2901.4700752002536	20
2901.4700752002536	0
2994.4614122550447	0
2994.4614122550447	20
3115.0606578679717	20
3115.0606578679717	0
3190.3994580415892	0
3190.3994580415892	20
3310.934025665302	20
3310.934025665302	0
3408.7142597415627	0
3408.7142597415627	20
3529.178610203476	20
3529.178610203476	0
3580.016830911201	0
3580.016830911201	20
3701.399627733908	20
3701.399627733908	0
3798.242237864732	0
3798.242237864732	20
3919.3328018359307	20
3919.3328018359307	0
4014.5104220234225	0
4014.5104220234225	20
4138.062417243854	20
4138.062417243854	0
4191.756067065041	0
4191.756067065041	20
4314.942156951393	20
4314.942156951393	0
4423.085328250813	0
4423.085328250813	20
4545.047992531699	20
4545.047992531699	0
4668.6220520008965	0
4668.6220520008965	20
4791.821270036759	20
4791.821270036759	0
4864.999846943616	0
4864.999846943616	20
4986.576551062733	20
4986.576551062733	0
5055.29070290491	0
5055.29070290491	20
5110.935316535866	20
5110.935316535866	0
5138.4966439184245	0
5138.4966439184245	20
5165.6737283115635	20
5165.6737283115635	0
5189.285619780196	0
5189.285619780196	20
5209.57863357079	20
5209.57863357079	0
5230.063995559901	0
5230.063995559901	20
5268.456730388339	20
5268.456730388339	0
5290.78066788622	0
5290.78066788622	20
5298.363982954511	20
5298.363982954511	0
5302.194853774473	0
5302.194853774473	20
5314.159156803721	20
5314.159156803721	0
5326.295629563204	0
5326.295629563204	20
5351.343650209494	20
5351.343650209494	0
5364.379474960841	0
5364.379474960841	20
5367.541277702319	20
5367.541277702319	0
5375.2532093738055	0
5375.2532093738055	20
5388.144376620667	20
5388.144376620667	0
5394.536046748423	0
5394.536046748423	20
5409.9469661036865	20
5409.9469661036865	0
5441.968961342904	0
5441.968961342904	20
5500.120063095568	20
5500.120063095568	0
5525.293583402843	0
5525.293583402843	20
5583.045645287047	20
5583.045645287047	0
5610.934620763045	0
5610.934620763045	20
5681.501921558748	20
5681.501921558748	0
5735.7036092176095	0
5735.7036092176095	20
5809.713653362863	20
5809.713653362863	0
5917.99796387352	0
5917.99796387352	20
6040.321159224534	20
6040.321159224534	0
6086.022183979021	0
6086.022183979021	20
6206.444060817004	20
6206.444060817004	0
6329.215757343579	0
6329.215757343579	20
6451.91372663205	20
6451.91372663205	0
6555.144089509635	0
6555.144089509635	20
6677.369257215986	20
6677.369257215986	0
6760.342738970062	0
6760.342738970062	20
6880.829806175558	20
6880.829806175558	0
6982.53073023248	0
6982.53073023248	20
7103.3530674084295	20
7103.3530674084295	0
7194.049624244392	0
7194.049624244392	20
7316.133527193693	20
7316.133527193693	0
7412.633161710736	0
7412.633161710736	20
7533.6295707035915	20
7533.6295707035915	0
7601.444721330751	0
7601.444721330751	20
7695.60702863935	20
7695.60702863935	0
7752.001085035177	0
7752.001085035177	20
7801.49319476771	20
7801.49319476771	0
7823.413044952518	0
7823.413044952518	20
7835.519283583504	20
7835.519283583504	0
7839.760555011472	0
7839.760555011472	20
7853.934295283215	20
7853.934295283215	0
7868.287387445537	0
7868.287387445537	20
7872.059066980838	20
7872.059066980838	0
7881.786248603869	0
7881.786248603869	20
7892.537280839407	20
7892.537280839407	0
7925.1533146310185	0
7925.1533146310185	20
7948.979277807743	20
7948.979277807743	0
7958.137724434677	0
7958.137724434677	20
7971.887726130438	20
7971.887726130438	0
7992.798272031586	0
7992.798272031586	20
8004.599951687133	20
8004.599951687133	0
8014.87585901873	0
8014.87585901873	20
